path,prediction,ground_truth
D21_988.wav,t͡ɕuː3 saːŋ3 tɔː3 tɔ51,i51 tɕʰyn35 ʐu35 hwo214 tɕʰjou̯35 tɤ0 wa35 wa0 pjɛn51 kwən214 tʊŋ51 tɕin51 ʈʂʰaŋ214 mei̯214 ʐən35 ʈʂʰʐ̩35 ljaŋ214 two214 ta51 hwaŋ35 hwa55 fei̯55 u214 sz̩51 fəŋ55 ʈʂʰwei̯55 hwa55 pʰu214 tɕiŋ51 li51 ʐwo51 tɕy35 ɥɛn35 tʰu214 ɕjaŋ55
A23_171.wav,p͡ɕː3 saː3 kaː3 taː51,ʂən55 je51 ʂʐ̩35 aɚ̯51 tjɛn214 ʈʂʊŋ55 tʰa55 ʈʂan51 tsai̯51 ʂau̯51 wei̯51 ʂaŋ51 hwan35 ʂʐ̩51 ʈʂou̯55 wei̯35 in55 sən55 kʰɤ214 pu51 ɥe51 ɕjaŋ214 ɥe51 hai̯51 pʰa51 pau̯51 tɕʰjaŋ55 kʰu55 ʈʂɤ0 pʰau̯214 hwei̯35 iŋ35 faŋ35
A13_70.wav,miː3 shaː54 laːŋ3 kaː4 51,i214 la55 sa51 wei̯35 hwei̯51 hɤ35 tjɛn214 tɤ0 tɕʰi35 waŋ214 lwo51 jɛn35 ʂən55 tjɛn214 ʂʐ̩51 ʐʐ̩51 ɥe51 ʂan55 miŋ35 ʂa55 ʂan55 hɤ35 hwo214 jɛn51 ʂan55 təŋ214 kʰɤ51 ɥɛn35 ʂʐ̩51 ʈʂʰaŋ214 tsʰɤ51 ʈʂʊŋ51 y35 ou̯55 mei̯214
C12_570.wav,kɔː3 luː3 thaː3 lɔː3kː1 taː tɛ53,ʈʂɤ51 ʈʂʊŋ55 tɕjɛn55 tswei̯51 ʐaŋ51 ʐən35 ʈʂʰəŋ55 mu51 tɕje35 ʂɤ35 tɤ0 li51 tsz̩0 ta51 kai̯51 jau̯51 swan51 tʰaŋ35 ʈʂʐ̩35 jɛn35 tɕɥɛn51 aɚ̯51 swo214 tɕi51 tɤ0 na51 wei̯51 waŋ35 liŋ35 ʐan35 lɤ0
D8_849.wav,whuːŋ3 khɔː3 laː3 wɔ3 wa ː53,waŋ51 tsz̩214 ʈʂʰəŋ35 lʊŋ35 waŋ51 ny214 ʈʂʰəŋ35 fəŋ51 tɤ0 fu51 mu214 tɕʰin0 je35 je0 nai̯214 nai̯0 wai̯51 kʊŋ55 wai̯51 pʰwo35 ʈʂʐ̩214 jau̯51 hai̯35 tsz̩0 tʰiŋ55 hwa51 tsʊŋ214 ʂʐ̩51 jou̯214 tɕʰjou̯35 pi51 iŋ51
A32_145.wav,miː3 a23 kaː3 wŋ3 thaŋː3,ni214 mən0 ta51 tɕja55 ʈʂʰʐ̩55 tsʰaŋ55 iŋ0 wo214 je214 kən55 ʈʂɤ0 ʈʂʰʐ̩55 tsʰaŋ55 iŋ0 ni214 mən0 ɥɛn51 i51 ʈʂʰʐ̩55 wən35 tsz̩0 wo214 tɕjou̯51 kən55 ʈʂɤ0 ʈʂʰʐ̩55 wən35 tsz̩0 ʂən35 mɤ0 ʂʐ̩51 pu35 jʊŋ51 wən51 wo214
D6_921.wav,miː3ː3 siː3 laː3 ja3 tuː3 tɔ3 tu54,tɕin51 ɕiŋ35 ʈʂwei̯55 kwan214 ʈʂu51 ʂɤ51 tɕiŋ51 mai̯51 ʈʂu51 ʂɤ51 təŋ214 iŋ55 ʂʐ̩51 hən214 jɛn35 kɤ35 hən214 ʂən51 ʈʂʊŋ51 tɤ0 in55 wei̯51 wan51 i55 jʊŋ51 tsʰwo51 jau̯51 tɕjou̯51 hən214 nan35 wan214 hwei̯35
D7_937.wav,thɕː3 luː3 kɔː ɔ3 k k 3 ͡ŋɔ3 tɔ51,hai̯35 kʰou̯214 ʂʐ̩51 kʊŋ55 an55 tɕy35 ɕiŋ35 ʈʂən55 ʈʂʰu51 u214 ɥe51 ʂʐ̩35 aɚ̯51 ʐʐ̩51 tɕjaŋ55 tiŋ214 fəŋ55 tɕʰjaŋ214 tɕje35 tswo51 an51 tɤ0 ljou̯51 miŋ35 tai̯214 tʰu35 i51 waŋ35 ta214 tɕin51 piŋ51 taŋ55 ʈʂʰaŋ214 tɕjau̯214 hwo51 i51 pʰi55 tsaŋ55 kʰwan214 tsaŋ55 u51
D32_985.wav,t͡ɕuː3 waː3 saː3 waː3 tː1 tː51,jou̯214 tɕiŋ55 jɛn51 tɤ0 tɕjau̯51 ɥɛn35 ʂwo55 pu35 pʰa51 ɕɥe35 ɥɛn35 tʰjau̯35 pʰi35 tau̯214 tan51 tɕjou̯51 pʰa51 ɕɥe35 ɥɛn35 ɕjaŋ51 wo214 tɕjou̯51 tɕjou̯0 ʈʂɤ51 jaŋ51 ʂwa214 sz̩35 kou̯214
C8_730.wav,tʰluː laː3 uː3 saː3 wuɛ̃n3 taː ɔnzs nen3,ljou̯35 y51 ʂəŋ55 na51 ʈʂʰwən35 tsʰwei̯51 tɤ0 ɕja55 ʂwo55 jou̯214 ʂʐ̩35 je214 hwei̯51 pʰəŋ51 tɕʰjau̯214 jɛn35 ʈʂʊŋ51 in55 tsʰz̩214 na51 ʂən35 ɕiŋ51 tɕiŋ51 ʐan35 ɥe51 ʈʂʰwan35 ɥe51 ɕɥɛn35 hu0
D21_954.wav,haː5 taː14 ʔaː3 waː3 taː51,tʰa55 tʰu55 ʐan35 jou̯214 fəŋ55 kʰwaŋ35 tɤ0 kʰɤ214 waŋ51 kʰɤ214 waŋ51 hwei̯214 mje51 ʐən35 lei̯51 hwei̯214 mje51 tsz̩51 tɕi214 hwei̯214 mje51 ʈʂʐ̩55 ʂʐ̩0 jou̯214 i51 ai̯51 tɕʰiŋ35 hwei̯214 mje51 i35 tɕʰje51
D7_979.wav,paː3 luː3 thaw3ɔː3 tɔ uː 3 tɔː3thɔ13,tsai̯51 wo214 tɕja55 hei̯55 tɕʰy55 tɕʰy55 tɤ0 lou̯35 tɕʰjɛn35 tʰa55 ɕjaŋ51 je51 ɕiŋ35 tɤ0 mau̯55 i35 jaŋ51 ʂwaŋ55 mu51 tɕjʊŋ35 tɕjʊŋ214 fa55 kwaŋ55 ʂaŋ51 ʂən55 tʰiŋ214 tɤ0 pi214 ʈʂʐ̩35 pu51 ly214 tɕjau̯214 tɕjɛn51
A19_7.wav,ʔɔːuː3 saː3 saː a4 wiː3 waː kaː3,kʰwaŋ51 je214 tɤ0 fəŋ55 jau̯51 waŋ214 ʈʂɤ51 aɚ̯0 kwa55 na51 aɚ̯0 kwa55 ni214 nəŋ35 miŋ51 liŋ51 fəŋ55 sz̩51 mjɛn51 pa55 faŋ55 tɕʰɥɛn35 kwa55 i51 tjɛn214 ma0
C12_557.wav,kauː3 thaː3 na3 3 thː3 thɔː53,tsai̯51 fu35 ɥɛn35 ljau̯35 kʰwo51 tɤ0 nʊŋ35 tsʰwən55 tɕje214 tɕɥe35 lɤ0 wən55 pau̯214 wən51 tʰi35 tɤ0 nʊŋ35 min35 tɕiŋ55 ʂən0 wən35 hwa51 ɕy55 tɕʰjou̯35 wən51 tʰi35 ɥe51 lai̯35 ɥe51 tʰu55 ʈʂʰu55
B22_418.wav,paː5 thaː14 ʔaː3 wɔː saː53,faŋ55 tʰwən35 wəŋ55 tʰau̯35 nan51 tau̯51 ʂaŋ51 hai̯214 tɕiŋ214 kʰwaŋ51 pu51 pi214 tsʰʊŋ35 tɕʰjɛn35 two55 ʂau̯214 ai̯51 ɕi55 ɕjau̯214 fei̯51 pu51 kʰən214 wei̯51 aɚ̯51 swən55 tsz̩0 jʊŋ51 ʐu35 mu214
B2_413.wav,kɔː3 lɛː thuː3 lɛː3 ɛ51,liŋ51 i51 ʈʂʊŋ214 ʐən51 wei̯35 tʊŋ51 tswo51 ɥe51 kʰwai̯51 ɥe51 hau̯214 ɕjɛn55 ʈʂwa55 kʰa214 la55 tɕi51 tɕʰi35 in55 wei̯51 ʈʂwa55 tʰa55 jau̯51 pi214 ʈʂwa55 mu214 la55 ti35 tɕʰi35 ʐʊŋ35 i0 ɕje55
C4_680.wav,jɔː uː3 haː3 kaː453 waː353,ljau̯35 niŋ35 tɕjau̯51 ljɛn51 kwo55 tɕin55 fəŋ51 twei̯51 tsʰz̩214 tɕje214 ʂʐ̩0 ʂwo55 waŋ35 ɥɛn51 ʈʂəŋ51 hwan51 kan214 mau̯51 aɚ̯35 tɕʰy214 yn35 ɕja35 tsɤ35 jou̯35 y35 tɕje35 ʂʐ̩35 piŋ51 in55 i51 ʈʂʐ̩35 mei̯35 ljɛn51 ʈʂʰu55 lai̯35
C7_565.wav,hɔː3 luː3 taw3 wa3 teɔ3 tɤːt tɔ3 53,ʈʂɤ51 ʈʂʊŋ214 ʐou̯35 ʐwan214 ʐu35 ʐwən51 ɕiŋ51 hau̯214 jou̯51 tʰou̯51 tɕʰi51 tɤ0 ɕin55 tsʰai̯35 ljau̯51 twei̯51 in214 ɕiŋ35 jɛn214 tɕiŋ51 tɤ0 tʰwei̯55 kwaŋ214 pʰu214 tɕi35 ʈʂʰan214 ʂəŋ55 lɤ0 hwa51 ʂʐ̩35 tai̯51 i51 i51
C31_659.wav,jaː5 shaː3 wa43 wa43 baː3 wɔa2 51,ɥɛn35 hwai̯35 ʈʂən51 ljaŋ35 kwan214 swo214 swo214 ʈʂaŋ214 hau̯214 ɕjau̯35 u214 təŋ214 ʐən35 nje55 tsau̯51 lɤ0 u35 jou̯214 tʰan55 u55 ʂou̯51 hwei̯51 wan35 hu55 ʈʂʐ̩35 ʂou̯214 təŋ214 ʂʐ̩35 sz̩51 tʰjau̯35 tswei̯51 ʈʂwaŋ51
D12_870.wav,tiː3 ː3 uː3 saː34 waː1 waː a3 ta51,ɕi214 tɕʰjɛn35 ɕjɛn55 tɕjaŋ55 i55 lan35 ɕjɛn55 hwa55 pan51 sa214 tsai̯51 ʂwei̯214 mjɛn51 ʐan35 hou̯51 tʰjau̯51 tɕin51 hwa55 ʂwei̯214 ʈʂʊŋ55 mu51 y51 piŋ51 jʊŋ51 hwa55 pan51 tsʰa55 tsʰwo55 tɕʰɥɛn35 ʂən55 i214 tɕʰjou̯35 tɕi35 ɕjaŋ35 ɕiŋ51 fu35
C19_557.wav,paːuː3 taː3 ʔː3 laː3 kɔ3 taːŋ3 ː51,tsai̯51 fu35 ɥɛn35 ljau̯35 kʰwo51 tɤ0 nʊŋ35 tsʰwən55 tɕje214 tɕɥe35 lɤ0 wən55 pau̯214 wən51 tʰi35 tɤ0 nʊŋ35 min35 tɕiŋ55 ʂən0 wən35 hwa51 ɕy55 tɕʰjou̯35 wən51 tʰi35 ɥe51 lai̯35 ɥe51 tʰu55 ʈʂʰu55
C22_609.wav,tiːɛuŋ3 sɔŋ3 saː3 daː3 wa3 kŋ53,ʐʐ̩51 faŋ55 jou̯214 tai̯51 pjau̯214 je214 ʈʂʐ̩214 ʈʂʰu55 ʐʐ̩51 pən214 i51 faŋ55 mjɛn51 fan214 hɤ35 tʰʊŋ35 ʂʐ̩35 jou̯51 tɕje55 ʂou̯51 hɤ35 pau̯214 hu51 san214 tsz̩51 ɕjaŋ55 mau̯35 twən51 iŋ55 ku35 tɕʰi35 jʊŋ214 tɕʰi51 ʈʂʰʊŋ35 ɕin55 fan214 sz̩55 kwo51 tɕʰy51 tɤ0 ləŋ214 ʈʂan51 sz̩55 wei̯35
D31_870.wav,piː3 ː miː3 saː a34 pa2 a3 a3 a3 raː3 na3,ɕi214 tɕʰjɛn35 ɕjɛn55 tɕjaŋ55 i55 lan35 ɕjɛn55 hwa55 pan51 sa214 tsai̯51 ʂwei̯214 mjɛn51 ʐan35 hou̯51 tʰjau̯51 tɕin51 hwa55 ʂwei̯214 ʈʂʊŋ55 mu51 y51 piŋ51 jʊŋ51 hwa55 pan51 tsʰa55 tsʰwo55 tɕʰɥɛn35 ʂən55 i214 tɕʰjou̯35 tɕi35 ɕjaŋ35 ɕiŋ51 fu35
A12_74.wav,hɔɕ3 luː3 tuː3 au3 tɔː54,kʰʊŋ55 tɕyn55 haŋ35 kʰʊŋ55 piŋ55 mou̯214 pu51 ny214 fei̯55 ɕiŋ35 ɥɛn35 waŋ35 tɕʰin35 kʰɤ51 kʰu214 tswan55 jɛn35 fei̯55 ɕiŋ35 tɕi51 nəŋ35 tswei̯51 tɕin51 kʰwa51 ʐu51 lɤ0 tɕʰɥɛn35 tʰjɛn55 hou̯51 fei̯55 ɕiŋ35 ɥɛn35 haŋ35 lje51
B8_473.wav,tiː3 kɔː3 puɔː3 loː3 sɔ1 khaː3 ɛ tɛ51,kʰu55 kʰou̯214 kʰaŋ55 fu55 ʂʐ̩51 ɕjaŋ55 ɕjaŋ55 tsz̩214 mei̯51 tɤ0 mu214 tɕʰin55 pin55 je214 pai̯214 hɤ35 tɤ0 mei̯51 fu0 sz̩51 ʂʐ̩35 tɕʰi55 swei̯51 lɤ0 tʰou̯35 fa0 ɕi55 pwo35 tan51 in55 wei̯51 jou̯214 i55 ʈʂaŋ55 wa35 wa0 ljɛn214 kʰan51 tɕʰi214 lai̯0 hai̯35 hən214 njɛn35 tɕʰiŋ55
A2_220.wav,tɔɕuː3 ta14 waː3 waː3 ta3 a51,taŋ55 ʂʐ̩35 ʈʂʐ̩214 ʈʂaŋ55 tɕʰi35 tɕʰɥe55 wo214 mən0 tɕjou̯51 jʊŋ51 fei̯51 tɕjou̯51 wən35 tɕjɛn51 tɤ0 pei̯51 mjɛn51 lai̯35 jou̯35 in51 swei̯55 hən214 tsʰu55 tsʰau̯55 tan51 tsʊŋ214 swan51 kei̯214 mei̯214 kɤ0 tsu214 in51 lɤ0 i51 pən214
A23_189.wav,piː3 li3 khaː3 saː3 di43 aː3 waː3,kən55 tɕy51 tsʰwən55 kwei̯55 min35 ɥe55 ou̯55 ta214 nɥe51 tai̯0 lau̯214 ʐən35 tɤ0 waŋ35 mou̯214 aɚ̯35 ɕi35 pei̯51 ʈʂʰu51 aɚ̯51 pai̯214 ɥɛn35 fa35 kʰwan214 piŋ51 tɕjau̯55 i55 ljau̯35 fei̯51 u35 pai̯214 ɥɛn35
C31_618.wav,miː3 aː khaː s3 thɔŋ3ŋ3 tha3 54,i55 tɕjou̯214 sz̩51 i55 njɛn35 ʂʐ̩35 i55 ɥe51 ʂan214 kan55 niŋ35 pjɛn55 tɕʰy55 kən55 tɕy51 san55 san55 ʈʂʐ̩51 ɥɛn35 tsɤ35 tɕy214 ɕiŋ35 tsʰan55 i51 hwei̯51 i51 ɥɛn35 tɕiŋ51 ɕɥɛn214 i55 wei̯51 miŋ35 tɕjau̯51 sən55 tɕjɛn51 tɤ0 ɕɥe35 ɥɛn35 pei̯51 tʰwei̯55 wei̯35 hou̯51 ɕɥɛn214 ʐən35
D32_965.wav,tɔː3 luː3 pawaː3 tɔŋ3 khɔ4 ha3ɔː151,jou̯35 y35 y214 ʈʂou̯51 kʰʊŋ55 tɕjɛn55 hwan35 tɕiŋ51 ɕjɛn214 ɤ51 in55 tsʰz̩214 fan214 hwei̯35 tsʰaŋ55 tou̯55 tswo51 ʈʂʰəŋ35 mi51 fəŋ55 ʂʐ̩51 ʂʐ̩214 ʈʂʰəŋ35 ɥɛn35 y214 y214 ʈʂou̯51 kʰʊŋ55 tɕjɛn55 hwan35 tɕiŋ51 wan35 tɕʰɥɛn35 kɤ35 tɕɥe35
D8_889.wav,taː3 wuː3 haː1 ʔa3 taː14,kan51 kɤ35 miŋ51 kau̯214 tɕjɛn51 ʂɤ51 tou̯55 jau̯51 jou̯214 i51 pʰi55 jʊŋ214 y35 sz̩55 kʰau̯214 jʊŋ214 y35 tʰan51 swo214 jʊŋ214 y35 ʈʂʰwaŋ51 ɕin55 tɤ0 ʈʂʰwaŋ214 tɕjaŋ51
B32_355.wav,suːa453 phuː3 juː3 ra3 waː51,ʂou̯51 ɕi55 hu35 wan55 jɛn35 tɕʰy55 ʈʂɤ35 ʈʂou̯55 y214 san51 lwo51 ʂan55 hwan35 ʂwei̯214 pau̯51 ti55 pjɛn55 i55 ʈʂu55 jaŋ35 ljou̯214 i55 ʈʂu55 tʰau̯35 hʊŋ35 ly51 tɕjau̯55 iŋ51 fəŋ55 kwaŋ55 ɕjou̯51 li51
D6_788.wav,hɔː3 uː3 khaːŋ3 khaː3 a3 3 ː1,wo214 jɛn35 tɕjou̯55 kwo51 nin35 nin35 tɤ0 ʈʂʰaŋ35 ʂou̯51 tɤ35 li51 y35 nin35 tʰɤ51 pje35 tɕjɛn51 kʰaŋ55 tɤ0 ʐən35 kɤ35 wən35 ɕɥe35 ɕjou̯55 jaŋ214 hɤ35 hwo51 ta35 jou̯55 mwo51
C21_639.wav,ʔaː3 jaː3 paː3 wa m5 nan51,tʰan35 je214 ma35 tsz̩0 ma51 li51 kaŋ55 wo55 naŋ0 li51 kaŋ55 je214 ʐən51 wei̯35 tsz̩51 tɕi214 twei̯51 sʊŋ55 je214 tʰai̯51 tsau̯51 ʈʂʐ̩55 sz̩214 fu51 jou̯214 pu51 kʰɤ214 tʰwei̯55 ɕje51 tɤ0 tsɤ35 ʐən51
B7_483.wav,paː3 luː3 taː1 ʔɔː3 ʔɔːɔ tɕɛ53,tʰa55 mən0 ʈʂwa55 lai̯35 lɤ0 hwei̯35 tɕja55 wei̯51 fu51 tɕʰin0 sʊŋ51 saŋ51 tɤ0 njɛn35 tɕʰiŋ55 i55 ʂəŋ55 su55 ɥɛn35 hɤ35 tɕʰi55 tsz̩0 mou̯35 tɕʰiŋ55 pi55 pʰwo51 wei̯51 tʰa55 mən0 ʈʂʐ̩51 piŋ51
C12_658.wav,haːuː3 taː3 taː3 hɤːt51,pʰaŋ35 tʰai̯51 tʰai̯0 i35 lu51 ɕjau̯51 ʈʂɤ0 tsou̯214 lai̯35 kʰai̯55 ʈʂʰwaŋ55 u35 ɥɛn35 u35 ku51 ʈʂʰau̯35 wai̯51 kʰan51 i0 kʰan51 ɕjou̯51 i55 ɕjou̯51 tɕjaŋ55 i55 ʈʂʐ̩214 jʊŋ51 kwo51 tɤ0 ja35 tɕʰjɛn55 tjou̯55 ʈʂʰu55 tɕʰy51
C19_511.wav,jʰɕ3 uː3 waː3 oaː3 kaː 4 aː1 ɛ ŋ 51,tɕjaŋ55 ɕi55 hu35 kʰou̯214 ɕjɛn51 ʂwaŋ55 ʈʂʊŋ55 ʂwei̯35 ʈʂʰan214 ʈʂʰaŋ214 y35 min35 ʈʂaŋ55 hou̯51 y35 ʐʐ̩51 tɕʰjɛn35 tɕjaŋ55 i55 tʰjau̯35 pu214 hwo51 ʐu51 waŋ214 tɤ0 ɕiŋ35 sz̩51 pjɛn55 y35 tɤ0 jɛn55 ʈʂʐ̩0 y35 faŋ51 hwei̯35 tɕjaŋ55 ʈʂʊŋ55
D12_862.wav,kaː3 luː3 thaː34 leɔŋ3 thɔŋk14,mau̯35 ʈʂən51 ɥɛn35 wən35 ɕyn51 kan214 lai̯35 an55 wei̯51 ʂwo55 pje35 ʈʂau̯35 tɕi35 ɕɥe35 ɕjau̯51 swei̯55 tɕʰjʊŋ35 tan51 tɕjou̯51 ʂʐ̩0 tsa35 kwo55 mai̯51 tʰje214 je214 jau̯51 wei̯51 tsʰai̯51 lau̯214 ʂʐ̩55 ʈʂʐ̩51 hau̯214 piŋ51
D13_853.wav,mɔː3 lu3 thaː3 kŋ3 laː4,nʊŋ35 min35 tɕʰɥɛn55 ti51 jaŋ214 ʈʂu55 wa55 tʰaŋ35 jaŋ214 y35 kʰai̯55 ʂan55 ʈʂʊŋ51 kwo214 fəŋ55 ʂan55 y51 lin35 tsʰʊŋ35 tan55 i55 ʈʂʊŋ51 jaŋ214 ɕjaŋ51 li51 tʰi214 jaŋ214 ʈʂʐ̩35 ʂəŋ55 tʰai̯51 nʊŋ35 je51 mai̯51 tɕin51
A13_37.wav,kaː3 lɔŋ3 taː3 rː54,liŋ51 wai̯51 tɕʰyn35 ʈʂʊŋ51 fan214 iŋ51 ɥɛn35 yn51 fa55 jou̯214 kɤ51 mei̯51 mei̯0 tsai̯51 au̯51 tʰou̯35 tɕy55 ʈʂu51 tɕʰy51 njɛn35 ʈʂʰwən55 tɕje35 tɕʰjɛn35 tɕʰiŋ214 kʊŋ55 ʐən35 tɕʰi51 tɕʰjaŋ35 pa214 tsʰɤ51 swo214 tɕʰjaŋ35 tɕʰi51 tʰa55 lɤ0
A36_7.wav,ʔɔː3 aː3 saː ne45 d3 ka3,kʰwaŋ51 je214 tɤ0 fəŋ55 jau̯51 waŋ214 ʈʂɤ51 aɚ̯0 kwa55 na51 aɚ̯0 kwa55 ni214 nəŋ35 miŋ51 liŋ51 fəŋ55 sz̩51 mjɛn51 pa55 faŋ55 tɕʰɥɛn35 kwa55 i51 tjɛn214 ma0
B8_463.wav,taːuː3 waː3 kːhaː3 tɤtɤ3 taː14,tʰan51 swo214 wei̯35 ʐau̯51 tɕiŋ55 tɕi51 tɕjɛn51 ʂɤ51 ʈʂwa55 taŋ214 tɕjɛn51 tɤ0 jou̯214 ɕjau̯51 tʰu35 tɕiŋ51 lwo35 tʰjɛn35 nʊŋ35 tsʰwən55 taŋ214 ʈʂʐ̩55 pu51 kʰai̯55 ʈʂan214 ʈʂʰwaŋ51 tɕjɛn51 ɕjau̯214 kʰaŋ55 tsʰwən55 tɕiŋ51 sai̯51
C6_660.wav,kɔɕ3uː5 sa14 laː3 wɔː3 raː3 wːsː1,tɕja214 ʐu35 pei̯51 ɕjʊŋ35 tje35 ʈʂwei̯55 kan214 tɤ0 fei̯55 ɕiŋ35 u51 pu51 waŋ214 ti51 ʂaŋ51 lwo51 na51 mwo51 ɕjʊŋ35 tje35 ʈʂwei̯55 i35 hwei̯51 aɚ̯0 je214 tɕjou̯51 pu35 tsai̯51 ʈʂwei̯55 lɤ0
C32_597.wav,miː3 uː3 aː3 wa21 saː3 aː3aː51,tʰa55 u35 i35 tsai̯51 ʂʐ̩35 ɕja51 tɕjaŋ35 pʰin214 ʈʂəŋ51 ʂu55 ɥe51 fa55 ɥe51 ʈʂʊŋ51 ɥe51 fa55 ɥe51 lan51 tɤ0 ljou̯35 pi51 ʈʂʊŋ55 ʈʂʰwei̯55 tɕin51 i55 ku214 tɕʰiŋ55 ɕin55 ʈʂʐ̩55 fəŋ55
B6_296.wav,pʰluː3 saː3 uŋ3 lũs taːs3ɔː n sɛːaːiːn1,ʈʂɤ51 jaŋ51 tɤ0 tɕʰi214 je51 swan51 pu0 swan51 nəŋ35 ʂʐ̩51 iŋ51 ʂʐ̩51 ʈʂʰaŋ214 tɕiŋ55 tɕi51 swan51 pu0 swan51 jou̯214 tɕiŋ51 ʈʂəŋ55 li51 ta35 an51 iŋ55 kai̯55 ʂʐ̩51 kʰən214 tiŋ51 tɤ0
B2_459.wav,kɔː luː3 puː3 whɔː3 waː3 nː51,jou̯214 ʐən35 tsʰəŋ35 ɕjaŋ214 jʊŋ51 kau̯55 ɤ35 hwei̯35 kʰou̯51 an51 ʈʂʊŋ55 sʊŋ51 li35 pʰin214 ɕjaŋ51 tʰa55 mən0 tʰwei̯55 ɕjau̯55 wei̯214 lje51 jau̯51 pʰin214 pei̯51 tʰa55 mən0 i35 tsʰz̩51 tsʰz̩51 jɛn35 tsʰz̩35 tɕy51 tɕɥe35
D13_874.wav,t͡ɕuː3 wuː pɔŋt̚ tɔ45 taː a51,jou̯35 y35 ʈʂwo35 tsz̩0 ʈʂʰʐ̩214 tsʰwən51 pi214 ʂou̯214 wan51 ʂau̯55 ta51 aɚ̯35 hwei̯51 waŋ214 ʂaŋ51 hwa35 in55 tsʰz̩214 nəŋ35 wan35 tɕʰɥɛn35 in214 mwo51 tsai̯51 ɕjou̯51 tsz̩0 li214
A12_109.wav,kɛː3 uː3 ta3h43 tat53,tɕje35 kwo214 pu51 wa214 wan51 pu51 ʈʂʐ̩55 tsən214 mɤ0 wei̯51 nəŋ35 pa214 san214 ta214 kʰai̯55 aɚ̯35 ʂwai̯55 sz̩214 aɚ̯35 kʰa214 tʰɤ51 lin35 tsʰau̯55 tsʊŋ51 tɕjaŋ51 lwo51 san214 an55 ʐan35 ʈʂau̯35 tɤ0
A32_247.wav,koː3 kaː3 thaː3 ʔaː5 13 taːa51,ʈʂʊŋ55 au̯51 tɕiŋ55 mau̯51 hɤ35 tswo51 fa55 ʈʂan214 ʐu35 tsʰz̩214 ʈʂʐ̩55 kʰwai̯51 au̯51 faŋ55 ʐəŋ35 kan214 pu51 tsu35 kʰɤ214 tɕjɛn51 au̯51 ʈʂəŋ51 fu214 ʈʂʐ̩51 tiŋ51 ʐʊŋ35 ʐu51 ja51 ʈʂou̯55 ʈʂʐ̩55 tɕi35 tɕʰje51
D12_898.wav,thuː3 luː3 phuŋ3 waː3 5 ta 51,ʐu35 tɕin55 tʰa55 miŋ35 ʈʂʰwan35 sz̩51 faŋ55 ʂəŋ55 pwo55 sz̩51 hai̯214 jaŋ214 ɕje55 tɕi51 ʂu51 kwaŋ214 wei̯35 ljou̯35 ʈʂʰwan35 jou̯55 ljaŋ35 ɕje55 ʈʂʊŋ214 ɥɛn35 ɥɛn35 pu35 twan51 ʂu55 sʊŋ51 tau̯51 tɕʰjɛn55 tɕja55 wan51 hu51
C32_583.wav,poɕː3 tuː3 saː3 ʔaː3 ʔoː3 taː3 taːoː3,ʈʂɤ51 ʈʂʐ̩55 tsai̯51 a55 kən55 tʰiŋ35 tsu35 tʰan35 pən214 lai̯35 ʈʂan51 tɕi51 pu35 swan51 hən214 tʰu55 ʈʂʰu55 tɤ0 tɕy51 lɤ51 pu51 twei̯51 kʰwa51 jaŋ35 ʈʂəŋ55 two35 ʈʂou̯55 tɕi51 pei̯55 in35 tɕʰi214 y35 lwən51 tɤ0 kwan55 ʈʂu51
D11_862.wav,kaː3luː3 thaː3 aː nuŋ3 thɔŋ3t14,mau̯35 ʈʂən51 ɥɛn35 wən35 ɕyn51 kan214 lai̯35 an55 wei̯51 ʂwo55 pje35 ʈʂau̯35 tɕi35 ɕɥe35 ɕjau̯51 swei̯55 tɕʰjʊŋ35 tan51 tɕjou̯51 ʂʐ̩0 tsa35 kwo55 mai̯51 tʰje214 je214 jau̯51 wei̯51 tsʰai̯51 lau̯214 ʂʐ̩55 ʈʂʐ̩51 hau̯214 piŋ51
A22_194.wav,phɕn uː3 tuːɔŋ3 taː3 ɛː51,tsʰan55 tɕin55 ʂʐ̩51 tsʰa55 tswei̯214 hɤ35 ʂou̯35 ʈʂʐ̩214 tɤ0 pei̯55 pjɛn55 tɕʰiŋ214 jʊŋ51 tsʰan55 ʈʂʐ̩214 tsʰa55 ʂʐ̩51 ljɛn214 ʂaŋ51 tɤ0 han51 hwo51 ʈʂan55 ʂaŋ0 tɤ0 ʂwei̯214 ʈʂʐ̩55 tɕʰiŋ214 jʊŋ51 tsz̩51 tɕi214 tɤ0 ʂou̯214 tɕɥɛn51 tsʰa55 tjau̯51
A11_86.wav,thuː3 uː3 pɔŋ3 aː3 sː3oː3ɔ5 b 51,fu35 tʰan51 hwa51 hɤ35 u51 ɕjaŋ51 pʰaŋ35 ɕje51 tɤ0 au̯35 na51 jaŋ51 nəŋ35 kou̯51 pa214 jaŋ214 ʈʂwa55 ʈʂu51 tsai̯51 ʐən35 tʰi214 li214 tsai̯51 pa214 jaŋ214 tɕʰi51 faŋ51 ʈʂʰu55 lai̯35 tɕin51 ɕiŋ35 ʐən35 tʰi214 li214 tɤ0 tʰɤ51 ʈʂʊŋ214 jaŋ214 hwa51 hwan35 ɥɛn35 fan214 iŋ51
